DirectorID,year,DirectorName,Age,Gender,Nationality,NetworkSize,MaxMktCap,MaxEmp,num_seats,num_subs,age_sq,age_sc,emp,ns,mkt_cap,nat,subs_year,years_since_95
34261,1977,David Garfield,95,M,American,694,268449,68000,2,2,9025,9.025,68,6.94,268.449,1,0,-18
34261,1978,David Garfield,95,M,American,694,268449,68000,2,2,9025,9.025,68,6.94,268.449,1,0,-17
34261,1979,David Garfield,95,M,American,694,268449,68000,2,2,9025,9.025,68,6.94,268.449,1,0,-16
34263,1995,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,0
34263,1996,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,1
34263,1997,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,2
34263,1998,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,3
34263,1999,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,4
34263,2000,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,5
34263,2001,Stephen Foss,80,M,American,245,45086,102000,2,2,6400,6.4,102,2.45,45.086,1,0,6
34266,2000,Wendy Lane,72,F,American,3725,45086,102000,2,2,5184,5.184,102,37.25,45.086,1,0,5
34266,2001,Wendy Lane,72,F,American,3725,45086,102000,2,2,5184,5.184,102,37.25,45.086,1,0,6
34266,2002,Wendy Lane,72,F,American,3725,45086,102000,2,2,5184,5.184,102,37.25,45.086,1,0,7
34266,2015,Wendy Lane,72,F,American,3725,44171,4303,2,2,5184,5.184,4.303,37.25,44.171,1,0,20
34266,2020,Wendy Lane,72,F,American,3725,25002,44200,2,2,5184,5.184,44.2,37.25,25.002,1,0,25
34266,2021,Wendy Lane,72,F,American,3725,25002,44200,2,1,5184,5.184,44.2,37.25,25.002,1,0,26
34272,2011,Dennis Zeleny,68,M,American,3087,813,848,1,1,4624,4.624,0.848,30.87,0.813,1,0,16
34281,2002,Dan Jorndt,81,M,American,320,31563,325000,1,2,6561,6.561,325,3.2,31.563,1,1,7
34281,2003,Dan Jorndt,81,M,American,320,31563,325000,2,1,6561,6.561,325,3.2,31.563,1,0,8
34281,2004,Dan Jorndt,81,M,American,320,22230,31000,1,1,6561,6.561,31,3.2,22.23,1,0,9
34281,2005,Dan Jorndt,81,M,American,320,22230,31000,1,1,6561,6.561,31,3.2,22.23,1,0,10
34281,2006,Dan Jorndt,81,M,American,320,22230,31000,1,1,6561,6.561,31,3.2,22.23,1,0,11
34282,2007,Dave Bernauer,79,M,American,674,129397,340000,3,2,6241,6.241,340,6.74,129.397,1,0,12
34282,2008,Dave Bernauer,79,M,American,674,129397,340000,2,2,6241,6.241,340,6.74,129.397,1,0,13
34282,2009,Dave Bernauer,79,M,American,674,129397,340000,2,2,6241,6.241,340,6.74,129.397,1,0,14
34284,1994,William Foote,72,M,American,3465,3898,1863,2,2,5184,5.184,1.863,34.65,3.898,1,0,-1
34284,1995,William Foote,72,M,American,3465,3898,1863,2,2,5184,5.184,1.863,34.65,3.898,1,0,0
34284,1996,William Foote,72,M,American,3465,3898,1863,2,1,5184,5.184,1.863,34.65,3.898,1,0,1
34284,1997,William Foote,72,M,American,3465,31563,325000,1,1,5184,5.184,325,34.65,31.563,1,0,2
34284,1998,William Foote,72,M,American,3465,31563,325000,1,1,5184,5.184,325,34.65,31.563,1,0,3
34284,1999,William Foote,72,M,American,3465,31563,325000,1,1,5184,5.184,325,34.65,31.563,1,0,4
34284,2000,William Foote,72,M,American,3465,31563,325000,1,1,5184,5.184,325,34.65,31.563,1,0,5
34284,2001,William Foote,72,M,American,3465,31563,325000,1,1,5184,5.184,325,34.65,31.563,1,0,6
34284,2002,William Foote,72,M,American,3465,31563,325000,1,1,5184,5.184,325,34.65,31.563,1,0,7
34285,1991,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,-4
34285,1992,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,-3
34285,1993,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,-2
34285,1994,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,-1
34285,1995,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,0
34285,1996,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,1
34285,1997,James Howard III,87,M,American,1850,45016,325000,2,2,7569,7.569,325,18.5,45.016,1,0,2
34285,1998,James Howard III,87,M,American,1850,45016,325000,2,3,7569,7.569,325,18.5,45.016,1,1,3
34285,1999,James Howard III,87,M,American,1850,130147,325000,3,4,7569,7.569,325,18.5,130.147,1,1,4
34285,2000,James Howard III,87,M,American,1850,130147,325000,4,4,7569,7.569,325,18.5,130.147,1,0,5
34285,2001,James Howard III,87,M,American,1850,130147,325000,4,3,7569,7.569,325,18.5,130.147,1,0,6
34285,2002,James Howard III,87,M,American,1850,130147,325000,3,3,7569,7.569,325,18.5,130.147,1,0,7
34285,2003,James Howard III,87,M,American,1850,130147,325000,3,2,7569,7.569,325,18.5,130.147,1,0,8
34285,2004,James Howard III,87,M,American,1850,130147,325000,2,2,7569,7.569,325,18.5,130.147,1,0,9
34285,2005,James Howard III,87,M,American,1850,130147,325000,2,2,7569,7.569,325,18.5,130.147,1,0,10
34287,2002,Cordell Reed,84,M,American,427,31563,325000,1,1,7056,7.056,325,4.27,31.563,1,0,7
34287,2003,Cordell Reed,84,M,American,427,31563,325000,1,1,7056,7.056,325,4.27,31.563,1,0,8
34287,2004,Cordell Reed,84,M,American,427,31563,325000,1,1,7056,7.056,325,4.27,31.563,1,0,9
34287,2005,Cordell Reed,84,M,American,427,31563,325000,1,1,7056,7.056,325,4.27,31.563,1,0,10
34287,2006,Cordell Reed,84,M,American,427,31563,325000,1,1,7056,7.056,325,4.27,31.563,1,0,11
34288,1999,Al McNally,77,M,Canadian,1777,31563,325000,1,1,5929,5.929,325,17.77,31.563,0,0,4
34288,2000,Al McNally,77,M,Canadian,1777,31563,325000,1,1,5929,5.929,325,17.77,31.563,0,0,5
34288,2001,Al McNally,77,M,Canadian,1777,31563,325000,1,1,5929,5.929,325,17.77,31.563,0,0,6
34289,2000,David Schwartz,82,M,American,382,31563,325000,1,1,6724,6.724,325,3.82,31.563,1,0,5
34289,2001,David Schwartz,82,M,American,382,31563,325000,1,1,6724,6.724,325,3.82,31.563,1,0,6
34289,2002,David Schwartz,82,M,American,382,31563,325000,1,1,6724,6.724,325,3.82,31.563,1,0,7
34289,2003,David Schwartz,82,M,American,382,31563,325000,1,1,6724,6.724,325,3.82,31.563,1,0,8
34289,2004,David Schwartz,82,M,American,382,31563,325000,1,1,6724,6.724,325,3.82,31.563,1,0,9
34289,2005,David Schwartz,82,M,American,382,31563,325000,1,1,6724,6.724,325,3.82,31.563,1,0,10
34289,2006,David Schwartz,82,M,American,382,31563,325000,1,2,6724,6.724,325,3.82,31.563,1,1,11
34289,2007,David Schwartz,82,M,American,382,31563,325000,2,2,6724,6.724,325,3.82,31.563,1,0,12
34289,2008,David Schwartz,82,M,American,382,31563,325000,2,2,6724,6.724,325,3.82,31.563,1,0,13
34289,2009,David Schwartz,82,M,American,382,31563,325000,2,2,6724,6.724,325,3.82,31.563,1,0,14
34289,2010,David Schwartz,82,M,American,382,31563,325000,2,2,6724,6.724,325,3.82,31.563,1,0,15
34289,2011,David Schwartz,82,M,American,382,31563,325000,2,2,6724,6.724,325,3.82,31.563,1,0,16
34289,2012,David Schwartz,82,M,American,382,31563,325000,2,2,6724,6.724,325,3.82,31.563,1,0,17
34293,2001,Kathryn Turner,76,F,American,3207,268449,68000,1,4,5776,5.776,68,32.07,268.449,1,1,6
34293,2002,Kathryn Turner,76,F,American,3207,268449,68000,4,4,5776,5.776,68,32.07,268.449,1,0,7
34293,2003,Kathryn Turner,76,F,American,3207,268449,68000,4,4,5776,5.776,68,32.07,268.449,1,0,8
34293,2004,Kathryn Turner,76,F,American,3207,268449,68000,4,4,5776,5.776,68,32.07,268.449,1,0,9
34293,2005,Kathryn Turner,76,F,American,3207,268449,68000,4,4,5776,5.776,68,32.07,268.449,1,0,10
34293,2006,Kathryn Turner,76,F,American,3207,268449,68000,4,3,5776,5.776,68,32.07,268.449,1,0,11
34293,2007,Kathryn Turner,76,F,American,3207,268449,68000,3,3,5776,5.776,68,32.07,268.449,1,0,12
34293,2008,Kathryn Turner,76,F,American,3207,268449,68000,3,3,5776,5.776,68,32.07,268.449,1,0,13
34293,2009,Kathryn Turner,76,F,American,3207,268449,68000,3,2,5776,5.776,68,32.07,268.449,1,0,14
34293,2010,Kathryn Turner,76,F,American,3207,125144,9900,2,2,5776,5.776,9.9,32.07,125.144,1,0,15
34293,2011,Kathryn Turner,76,F,American,3207,125144,9900,2,2,5776,5.776,9.9,32.07,125.144,1,0,16
34321,1995,The Hon. David Boren,81,M,American,3923,165385,31000,1,2,6561,6.561,31,39.23,165.385,1,1,0
34321,1996,The Hon. David Boren,81,M,American,3923,165385,31000,2,2,6561,6.561,31,39.23,165.385,1,0,1
34321,1997,The Hon. David Boren,81,M,American,3923,165385,31000,2,3,6561,6.561,31,39.23,165.385,1,1,2
34321,1998,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,3
34321,1999,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,4
34321,2000,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,5
34321,2001,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,6
34321,2002,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,7
34321,2003,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,8
34321,2004,The Hon. David Boren,81,M,American,3923,165385,31000,3,3,6561,6.561,31,39.23,165.385,1,0,9
34321,2005,The Hon. David Boren,81,M,American,3923,165385,31000,3,2,6561,6.561,31,39.23,165.385,1,0,10
34321,2006,The Hon. David Boren,81,M,American,3923,165385,31000,2,2,6561,6.561,31,39.23,165.385,1,0,11
34321,2007,The Hon. David Boren,81,M,American,3923,165385,31000,2,2,6561,6.561,31,39.23,165.385,1,0,12
34321,2008,The Hon. David Boren,81,M,American,3923,165385,31000,2,2,6561,6.561,31,39.23,165.385,1,0,13
34321,2009,The Hon. David Boren,81,M,American,3923,165385,31000,2,2,6561,6.561,31,39.23,165.385,1,0,14
34321,2010,The Hon. David Boren,81,M,American,3923,165385,31000,2,1,6561,6.561,31,39.23,165.385,1,0,15
34325,2000,Bob Devlin,82,M,American,784,125144,9900,1,1,6724,6.724,9.9,7.84,125.144,1,0,5
34325,2003,Bob Devlin,82,M,American,784,14948,46000,1,1,6724,6.724,46,7.84,14.948,1,0,8
34325,2004,Bob Devlin,82,M,American,784,14948,46000,1,1,6724,6.724,46,7.84,14.948,1,0,9
34325,2005,Bob Devlin,82,M,American,784,14948,46000,1,1,6724,6.724,46,7.84,14.948,1,0,10
34325,2006,Bob Devlin,82,M,American,784,14948,46000,1,2,6724,6.724,46,7.84,14.948,1,1,11
34325,2007,Bob Devlin,82,M,American,784,29438,46000,2,2,6724,6.724,46,7.84,29.438,1,0,12
34325,2008,Bob Devlin,82,M,American,784,29438,46000,2,2,6724,6.724,46,7.84,29.438,1,0,13
34325,2009,Bob Devlin,82,M,American,784,29438,46000,2,2,6724,6.724,46,7.84,29.438,1,0,14
34325,2010,Bob Devlin,82,M,American,784,29438,46000,2,2,6724,6.724,46,7.84,29.438,1,0,15
34329,2017,Jim Mulva,76,M,American,3532,93997,168000,3,3,5776,5.776,168,35.32,93.997,1,0,22
34329,2018,Jim Mulva,76,M,American,3532,93997,168000,3,3,5776,5.776,168,35.32,93.997,1,0,23
34330,2002,Ambassador Stape Roy,87,M,American,1889,125144,24700,2,2,7569,7.569,24.7,18.89,125.144,1,0,7
34330,2003,Ambassador Stape Roy,87,M,American,1889,125144,24700,2,2,7569,7.569,24.7,18.89,125.144,1,0,8
34331,1994,Ambassador Randy Tobias,80,M,American,3897,298894,35000,1,1,6400,6.4,35,38.97,298.894,1,0,-1
34331,1995,Ambassador Randy Tobias,80,M,American,3897,298894,35000,1,1,6400,6.4,35,38.97,298.894,1,0,0
34331,1996,Ambassador Randy Tobias,80,M,American,3897,298894,35000,1,1,6400,6.4,35,38.97,298.894,1,0,1
34331,1997,Ambassador Randy Tobias,80,M,American,3897,298894,35000,1,1,6400,6.4,35,38.97,298.894,1,0,2
34331,1998,Ambassador Randy Tobias,80,M,American,3897,298894,35000,1,3,6400,6.4,35,38.97,298.894,1,1,3
34331,1999,Ambassador Randy Tobias,80,M,American,3897,41911,44000,3,3,6400,6.4,44,38.97,41.911,1,0,4
34331,2000,Ambassador Randy Tobias,80,M,American,3897,41911,44000,3,3,6400,6.4,44,38.97,41.911,1,0,5
34334,2005,Ed Breen,67,M,American,2432,45086,102000,1,1,4489,4.489,102,24.32,45.086,1,0,10
34334,2006,Ed Breen,67,M,American,2432,45086,102000,1,1,4489,4.489,102,24.32,45.086,1,0,11
34334,2007,Ed Breen,67,M,American,2432,45086,102000,1,1,4489,4.489,102,24.32,45.086,1,0,12
34334,2017,Ed Breen,67,M,American,2432,36017,28000,1,1,4489,4.489,28,24.32,36.017,1,0,22
34334,2018,Ed Breen,67,M,American,2432,36017,28000,1,3,4489,4.489,28,24.32,36.017,1,1,23
34334,2019,Ed Breen,67,M,American,2432,153179,189000,3,2,4489,4.489,189,24.32,153.179,1,0,24
34334,2020,Ed Breen,67,M,American,2432,153179,189000,2,1,4489,4.489,189,24.32,153.179,1,0,25
34335,2014,The Hon. Steven Mnuchin,60,M,American,3942,5263,4500,1,1,3600,3.6,4.5,39.42,5.263,1,0,19
34345,2001,Meg Whitman,66,F,American,8653,117849,43900,2,2,4356,4.356,43.9,86.53,117.849,1,0,6
34345,2005,Meg Whitman,66,F,American,8653,330198,106000,4,4,4356,4.356,106,86.53,330.198,1,0,10
34345,2006,Meg Whitman,66,F,American,8653,330198,106000,4,3,4356,4.356,106,86.53,330.198,1,0,11
34345,2007,Meg Whitman,66,F,American,8653,330198,106000,3,3,4356,4.356,106,86.53,330.198,1,0,12
34345,2017,Meg Whitman,66,F,American,8653,28008,130000,2,1,4356,4.356,130,86.53,28.008,1,0,22
34345,2018,Meg Whitman,66,F,American,8653,19463,60200,1,1,4356,4.356,60.2,86.53,19.463,1,0,23
34345,2021,Meg Whitman,66,F,American,8653,53676,157000,1,1,4356,4.356,157,86.53,53.676,1,0,26
34346,2012,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,17
34346,2013,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,18
34346,2014,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,19
34346,2015,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,20
34346,2016,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,21
34346,2017,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,22
34346,2018,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,23
34346,2019,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,24
34346,2020,John Carrig,71,M,American,1805,4340,590,1,1,5041,5.041,0.59,18.05,4.34,1,0,25
34351,2012,John Lowe,65,M,American,1232,46776,14000,1,1,4225,4.225,14,12.32,46.776,1,0,17
34351,2013,John Lowe,65,M,American,1232,12378,2253,1,1,4225,4.225,2.253,12.32,12.378,1,0,18
34351,2014,John Lowe,65,M,American,1232,12378,2253,1,1,4225,4.225,2.253,12.32,12.378,1,0,19
34353,2011,Jack Krol,86,M,American,2522,86159,155000,3,3,7396,7.396,155,25.22,86.159,1,0,16
34353,2012,Jack Krol,86,M,American,2522,86159,155000,3,1,7396,7.396,155,25.22,86.159,1,0,17
34353,2013,Jack Krol,86,M,American,2522,45086,102000,1,1,7396,7.396,102,25.22,45.086,1,0,18
34354,2011,Doctor Kevin Meyers,69,M,American,1812,789,3350,2,2,4761,4.761,3.35,18.12,0.789,1,0,16
34354,2012,Doctor Kevin Meyers,69,M,American,1812,789,3350,2,4,4761,4.761,3.35,18.12,0.789,1,1,17
34354,2013,Doctor Kevin Meyers,69,M,American,1812,42774,3350,4,4,4761,4.761,3.35,18.12,42.774,1,0,18
34354,2014,Doctor Kevin Meyers,69,M,American,1812,42774,3350,4,4,4761,4.761,3.35,18.12,42.774,1,0,19
34354,2015,Doctor Kevin Meyers,69,M,American,1812,42774,3350,4,4,4761,4.761,3.35,18.12,42.774,1,0,20
34354,2016,Doctor Kevin Meyers,69,M,American,1812,42774,3350,4,3,4761,4.761,3.35,18.12,42.774,1,0,21
34354,2017,Doctor Kevin Meyers,69,M,American,1812,42774,3350,3,3,4761,4.761,3.35,18.12,42.774,1,0,22
34354,2018,Doctor Kevin Meyers,69,M,American,1812,42774,3350,3,3,4761,4.761,3.35,18.12,42.774,1,0,23
34354,2019,Doctor Kevin Meyers,69,M,American,1812,42774,3350,3,3,4761,4.761,3.35,18.12,42.774,1,0,24
34358,2002,Sir George Buckley,76,M,British,2882,45086,102000,3,3,5776,5.776,102,28.82,45.086,0,0,7
34358,2003,Sir George Buckley,76,M,British,2882,45086,102000,3,2,5776,5.776,102,28.82,45.086,0,0,8
34358,2004,Sir George Buckley,76,M,British,2882,45086,102000,2,3,5776,5.776,102,28.82,45.086,0,1,9
34358,2005,Sir George Buckley,76,M,British,2882,45086,102000,3,2,5776,5.776,102,28.82,45.086,0,0,10
34358,2006,Sir George Buckley,76,M,British,2882,41196,37000,2,1,5776,5.776,37,28.82,41.196,0,0,11
34358,2008,Sir George Buckley,76,M,British,2882,61650,95000,3,3,5776,5.776,95,28.82,61.65,0,0,13
34358,2009,Sir George Buckley,76,M,British,2882,61650,95000,3,4,5776,5.776,95,28.82,61.65,0,1,14
34358,2010,Sir George Buckley,76,M,British,2882,61650,95000,4,3,5776,5.776,95,28.82,61.65,0,0,15
34358,2011,Sir George Buckley,76,M,British,2882,61650,95000,3,4,5776,5.776,95,28.82,61.65,0,1,16
34358,2012,Sir George Buckley,76,M,British,2882,239800,309000,4,1,5776,5.776,309,28.82,239.8,0,0,17
34359,2003,Bruce Gordon,77,M,American,2487,67438,27300,2,2,5929,5.929,27.3,24.87,67.438,1,0,8
34359,2008,Bruce Gordon,77,M,American,2487,45086,102000,1,1,5929,5.929,102,24.87,45.086,1,0,13
34359,2009,Bruce Gordon,77,M,American,2487,45086,102000,1,1,5929,5.929,102,24.87,45.086,1,0,14
34359,2010,Bruce Gordon,77,M,American,2487,45086,102000,1,1,5929,5.929,102,24.87,45.086,1,0,15
34359,2011,Bruce Gordon,77,M,American,2487,45086,102000,1,3,5929,5.929,102,24.87,45.086,1,1,16
34359,2012,Bruce Gordon,77,M,American,2487,70768,102000,3,2,5929,5.929,102,24.87,70.768,1,0,17
34359,2013,Bruce Gordon,77,M,American,2487,70768,88000,2,2,5929,5.929,88,24.87,70.768,1,0,18
34359,2014,Bruce Gordon,77,M,American,2487,70768,88000,2,2,5929,5.929,88,24.87,70.768,1,0,19
34359,2015,Bruce Gordon,77,M,American,2487,70768,88000,2,2,5929,5.929,88,24.87,70.768,1,0,20
34361,2014,Doctor Matthias Wolfgruber,69,M,German,900,4375,4200,1,1,4761,4.761,4.2,9,4.375,0,0,19
34362,2003,Admiral Dennis Blair,76,M,American,2615,45086,102000,2,2,5776,5.776,102,26.15,45.086,1,0,8
34362,2004,Admiral Dennis Blair,76,M,American,2615,45086,102000,2,2,5776,5.776,102,26.15,45.086,1,0,9
34362,2005,Admiral Dennis Blair,76,M,American,2615,45086,102000,2,2,5776,5.776,102,26.15,45.086,1,0,10
34370,1997,The Hon. Doctor William Perry,95,M,American,4577,143520,174000,2,2,9025,9.025,174,45.77,143.52,1,0,2
34370,1998,The Hon. Doctor William Perry,95,M,American,4577,143520,174000,2,2,9025,9.025,174,45.77,143.52,1,0,3
34370,1999,The Hon. Doctor William Perry,95,M,American,4577,143520,174000,2,2,9025,9.025,174,45.77,143.52,1,0,4
34371,2007,Sandra Wijnberg,66,F,American,3674,41273,92000,1,1,4356,4.356,92,36.74,41.273,1,0,12
34371,2008,Sandra Wijnberg,66,F,American,3674,41273,92000,1,1,4356,4.356,92,36.74,41.273,1,0,13
34371,2016,Sandra Wijnberg,66,F,American,3674,45086,102000,2,1,4356,4.356,102,36.74,45.086,1,0,21
34371,2017,Sandra Wijnberg,66,F,American,3674,25156,7529,1,1,4356,4.356,7.529,36.74,25.156,1,0,22
34371,2018,Sandra Wijnberg,66,F,American,3674,25156,7529,1,3,4356,4.356,7.529,36.74,25.156,1,1,23
34371,2019,Sandra Wijnberg,66,F,American,3674,93207,330600,3,3,4356,4.356,330.6,36.74,93.207,1,0,24
34371,2020,Sandra Wijnberg,66,F,American,3674,93207,330600,3,3,4356,4.356,330.6,36.74,93.207,1,0,25
34371,2021,Sandra Wijnberg,66,F,American,3674,93207,330600,3,3,4356,4.356,330.6,36.74,93.207,1,0,26
34371,2022,Sandra Wijnberg,66,F,American,3674,93207,330600,3,3,4356,4.356,330.6,36.74,93.207,1,0,27
34375,2003,Herman McCall,87,M,American,1727,45086,102000,1,1,7569,7.569,102,17.27,45.086,1,0,8
34383,1998,Henry Kravis,79,M,British,3754,47152,90000,6,6,6241,6.241,90,37.54,47.152,0,0,3
34383,1999,Henry Kravis,79,M,British,3754,47152,90000,6,6,6241,6.241,90,37.54,47.152,0,0,4
34383,2000,Henry Kravis,79,M,British,3754,47152,90000,6,5,6241,6.241,90,37.54,47.152,0,0,5
34383,2001,Henry Kravis,79,M,British,3754,47152,90000,5,5,6241,6.241,90,37.54,47.152,0,0,6
34383,2002,Henry Kravis,79,M,British,3754,47152,90000,5,3,6241,6.241,90,37.54,47.152,0,0,7
34388,2020,Martina Hund-Mejean,63,F,American,2169,60442,40916,2,2,3969,3.969,40.916,21.69,60.442,1,0,25
34388,2021,Martina Hund-Mejean,63,F,American,2169,60442,40916,2,2,3969,3.969,40.916,21.69,60.442,1,0,26
34388,2022,Martina Hund-Mejean,63,F,American,2169,60442,40916,2,2,3969,3.969,40.916,21.69,60.442,1,0,27
34396,2007,Ruth Harkin,79,F,American,1134,125144,9900,2,1,6241,6.241,9.9,11.34,125.144,1,0,12
34396,2008,Ruth Harkin,79,F,American,1134,125144,9900,1,1,6241,6.241,9.9,11.34,125.144,1,0,13
34397,2006,Karl Krapek,74,M,American,3599,35889,83000,3,2,5476,5.476,83,35.99,35.889,1,0,11
34397,2007,Karl Krapek,74,M,American,3599,35889,83000,2,2,5476,5.476,83,35.99,35.889,1,0,12
34397,2011,Karl Krapek,74,M,American,3599,4589,10000,1,1,5476,5.476,10,35.99,4.589,1,0,16
34415,2002,Doctor Jay Crandall,69,M,American,1283,946,4600,1,1,4761,4.761,4.6,12.83,0.946,1,0,7
34415,2015,Doctor Jay Crandall,69,M,American,1283,2095,13783,3,2,4761,4.761,13.783,12.83,2.095,1,0,20
34420,1997,Steve Frank,81,M,American,1688,25091,13003,2,2,6561,6.561,13.003,16.88,25.091,1,0,2
34420,1998,Steve Frank,81,M,American,1688,25091,13003,2,2,6561,6.561,13.003,16.88,25.091,1,0,3
34420,1999,Steve Frank,81,M,American,1688,25091,13003,2,2,6561,6.561,13.003,16.88,25.091,1,0,4
34420,2000,Steve Frank,81,M,American,1688,25091,13003,2,2,6561,6.561,13.003,16.88,25.091,1,0,5
34420,2001,Steve Frank,81,M,American,1688,25091,13003,2,2,6561,6.561,13.003,16.88,25.091,1,0,6
34420,2002,Steve Frank,81,M,American,1688,25091,13003,2,1,6561,6.561,13.003,16.88,25.091,1,0,7
34420,2005,Steve Frank,81,M,American,1688,70768,88000,2,2,6561,6.561,88,16.88,70.768,1,0,10
34420,2006,Steve Frank,81,M,American,1688,70768,88000,2,2,6561,6.561,88,16.88,70.768,1,0,11
34425,2008,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,13
34425,2009,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,14
34425,2010,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,15
34425,2011,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,16
34425,2012,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,17
34425,2013,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,18
34425,2014,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,19
34425,2015,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,3,4489,4.489,247.848,41.76,191.871,1,0,20
34425,2016,Rick Hernandez Jr,67,M,American,4176,191871,247848,3,1,4489,4.489,247.848,41.76,191.871,1,0,21
34425,2017,Rick Hernandez Jr,67,M,American,4176,169918,247848,1,1,4489,4.489,247.848,41.76,169.918,1,0,22
34425,2022,Rick Hernandez Jr,67,M,American,4176,315120,42595,2,2,4489,4.489,42.595,41.76,315.12,1,0,27
34430,2008,Tom Knudson,76,M,American,1760,6349,12826,1,1,5776,5.776,12.826,17.6,6.349,1,0,13
34430,2009,Tom Knudson,76,M,American,1760,6349,12826,1,1,5776,5.776,12.826,17.6,6.349,1,0,14
34430,2010,Tom Knudson,76,M,American,1760,6349,12826,1,1,5776,5.776,12.826,17.6,6.349,1,0,15
34430,2011,Tom Knudson,76,M,American,1760,6349,12826,1,1,5776,5.776,12.826,17.6,6.349,1,0,16
34430,2012,Tom Knudson,76,M,American,1760,6349,12826,1,1,5776,5.776,12.826,17.6,6.349,1,0,17
34430,2013,Tom Knudson,76,M,American,1760,6349,12826,1,1,5776,5.776,12.826,17.6,6.349,1,0,18
34432,2009,Jimmy Nokes,77,M,American,743,30182,6000,2,2,5929,5.929,6,7.43,30.182,1,0,14
34432,2010,Jimmy Nokes,77,M,American,743,30182,6000,2,2,5929,5.929,6,7.43,30.182,1,0,15
34432,2011,Jimmy Nokes,77,M,American,743,30182,6000,2,2,5929,5.929,6,7.43,30.182,1,0,16
34434,2013,Robert McKee III,76,M,American,1567,845,248,1,1,5776,5.776,0.248,15.67,0.845,1,0,18
34434,2014,Robert McKee III,76,M,American,1567,845,248,1,1,5776,5.776,0.248,15.67,0.845,1,0,19
34435,2017,Philip Frederickson,67,M,American,1253,21597,12369,1,1,4489,4.489,12.369,12.53,21.597,1,0,22
34435,2018,Philip Frederickson,67,M,American,1253,21597,12369,1,1,4489,4.489,12.369,12.53,21.597,1,0,23
34435,2019,Philip Frederickson,67,M,American,1253,21597,12369,1,1,4489,4.489,12.369,12.53,21.597,1,0,24
34435,2020,Philip Frederickson,67,M,American,1253,21597,12369,1,1,4489,4.489,12.369,12.53,21.597,1,0,25
34435,2021,Philip Frederickson,67,M,American,1253,21597,12369,1,1,4489,4.489,12.369,12.53,21.597,1,0,26
34435,2022,Philip Frederickson,67,M,American,1253,21597,12369,1,1,4489,4.489,12.369,12.53,21.597,1,0,27
