,year,DirectorID,CompanyID
84211,2010,49211,2
84212,2010,49246,1
84214,2010,49316,4
84215,2010,49341,2
84216,2010,49346,6
84217,2010,49351,2
84218,2010,49381,2
84220,2010,49431,1
84221,2010,49546,6
84222,2010,49636,1
84223,2010,49681,1
84224,2010,49751,3
84225,2010,49761,2
84226,2010,49771,2
84227,2010,49776,2
84228,2010,49811,2
84229,2010,49961,2
84230,2010,49966,2
84231,2010,49991,8
84232,2010,50041,2
84233,2010,50051,6
84234,2010,50096,4
84235,2010,50111,3
84236,2010,50121,2
84237,2010,50191,2
84238,2010,50211,2
84239,2010,50251,2
84240,2010,50261,6
84241,2010,50266,1
84242,2010,50316,1
84243,2010,50321,2
84244,2010,50371,6
84245,2010,50466,6
84246,2010,50521,2
84247,2010,50596,2
84248,2010,50636,2
84249,2010,50651,1
84250,2010,50656,2
84251,2010,50666,6
84252,2010,50676,2
84253,2010,50701,6
84254,2010,50786,4
84255,2010,50851,1
84256,2010,50911,1
84257,2010,50916,1
84258,2010,50971,6
84259,2010,51071,2
84260,2010,51086,2
84261,2010,51136,2
84262,2010,51146,1
84264,2010,51186,1
84265,2010,51206,5
84266,2010,51236,2
84267,2010,51266,1
84268,2010,51276,2
84269,2010,51296,2
84270,2010,51356,2
84271,2010,51396,2
84272,2010,51426,2
84273,2010,51461,2
84274,2010,51531,1
84275,2010,51621,1
84277,2010,51646,2
84278,2010,51647,4
84279,2010,51656,6
84280,2010,51661,2
84281,2010,51662,2
84283,2010,51706,4
84284,2010,51736,1
84285,2010,51761,1
84286,2010,51811,6
84287,2010,51852,2
84288,2010,51861,1
84289,2010,51882,2
84290,2010,51902,2
84291,2010,51917,2
84293,2010,51946,2
84294,2010,51956,2
84295,2010,51987,4
84296,2010,52037,2
84297,2010,52042,2
84298,2010,52062,1
84299,2010,52107,2
84300,2010,52192,6
84301,2010,52197,1
84303,2010,52242,2
84305,2010,52347,4
84306,2010,52377,2
84307,2010,52387,2
84308,2010,52397,6
84309,2010,52447,1
84310,2010,52482,1
84311,2010,52492,1
84312,2010,52617,2
84313,2010,52686,1
84314,2010,52707,1
84316,2010,52722,2
84317,2010,52726,4
84318,2010,52746,1
84319,2010,52761,4
84320,2010,52782,2
84321,2010,52897,2
84322,2010,52922,6
84323,2010,52952,2
84324,2010,53092,1
84325,2010,53117,2
84326,2010,53152,4
84327,2010,53172,1
84328,2010,53182,1
84329,2010,53227,2
84330,2010,53396,6
84331,2010,53406,1
84333,2010,53451,2
84334,2010,53456,2
84336,2010,53712,4
84337,2010,53722,6
84338,2010,53726,2
84339,2010,53781,2
84340,2010,53821,2
84341,2010,53911,2
84342,2010,53921,6
84343,2010,53931,1
84344,2010,53952,2
84345,2010,53967,4
84346,2010,53981,1
84348,2010,54067,1
84349,2010,54072,4
84350,2010,54302,1
84351,2010,54412,1
84352,2010,54417,1
84353,2010,54467,1
84354,2010,54557,2
84355,2010,54562,1
84357,2010,54581,1
84358,2010,54587,2
84359,2010,54606,3
84361,2010,54657,1
84363,2010,54687,7
84364,2010,54707,2
84365,2010,54757,2
84366,2010,54797,2
84367,2010,54807,1
84368,2010,54877,4
84369,2010,54887,2
84370,2010,54892,1
84372,2010,54922,1
84373,2010,54932,4
84374,2010,54937,1
84375,2010,55032,3
84376,2010,55047,6
84377,2010,55062,1
84378,2010,55067,4
84379,2010,55072,2
84380,2010,55112,4
84381,2010,55131,2
84382,2010,55137,1
84383,2010,55157,2
84384,2010,55227,4
84385,2010,55366,2
84386,2010,55401,6
84387,2010,55406,2
84388,2010,55417,4
84389,2010,55426,2
84390,2010,55452,2
84391,2010,55461,2
84392,2010,55466,1
84393,2010,55586,2
84394,2010,55587,3
84395,2010,55687,1
84396,2010,55692,1
84397,2010,55732,2
84398,2010,55747,4
84399,2010,55757,1
84400,2010,55811,4
84401,2010,55887,6
84402,2010,55957,6
84403,2010,55976,2
84404,2010,55977,4
84405,2010,55992,2
84406,2010,56026,1
84407,2010,56031,6
84408,2010,56092,6
84409,2010,56102,2
84410,2010,56126,1
84411,2010,56127,1
84412,2010,56136,2
84413,2010,56162,6
84414,2010,56192,4
84415,2010,56211,1
84416,2010,56241,2
84417,2010,56251,1
84418,2010,56256,1
84420,2010,56296,2
84421,2010,56301,2
84422,2010,56306,1
84423,2010,56346,1
84424,2010,56396,1
84425,2010,56401,2
84426,2010,56451,2
84427,2010,56487,2
84428,2010,56517,6
84429,2010,56532,4
84430,2010,56552,4
84431,2010,56592,4
84433,2010,56627,2
84434,2010,56637,2
84435,2010,56662,1
84437,2010,56747,4
84438,2010,56752,2
84439,2010,56756,1
84440,2010,56761,1
84441,2010,56771,4
84442,2010,56777,6
84443,2010,56802,6
84444,2010,56852,2
84445,2010,56867,2
84446,2010,56882,1
84447,2010,56892,2
84448,2010,56902,2
84449,2010,56906,2
84450,2010,56912,2
84451,2010,56922,2
84452,2010,56942,2
84453,2010,56946,4
84454,2010,56962,2
84455,2010,57001,2
84456,2010,57047,1
84457,2010,57057,3
84458,2010,57101,2
84459,2010,57112,2
84460,2010,57142,2
84461,2010,57162,2
84462,2010,57172,2
84463,2010,57187,2
84465,2010,57202,5
84466,2010,57207,2
84467,2010,57222,6
84468,2010,57227,2
84469,2010,57232,2
84470,2010,57247,4
84471,2010,57277,4
84473,2010,57317,6
84474,2010,57337,1
84475,2010,57362,1
84476,2010,57397,4
84477,2010,57422,2
84478,2010,57502,6
84479,2010,57547,2
84480,2010,57607,6
84481,2010,57637,1
84482,2010,57667,2
84483,2010,57677,4
84484,2010,57682,1
84485,2010,57717,2
84486,2010,57826,2
84487,2010,57831,1
84488,2010,57847,2
84489,2010,57861,2
84490,2010,57862,4
84491,2010,57866,6
84492,2010,57902,6
84493,2010,57936,2
84494,2010,57957,6
84495,2010,57976,2
84496,2010,58007,2
84497,2010,58016,2
84498,2010,58017,2
84499,2010,58087,2
84500,2010,58116,1
84501,2010,58127,4
84502,2010,58166,2
84503,2010,58186,1
84504,2010,58196,1
84505,2010,58206,1
84506,2010,58241,4
84507,2010,58351,2
84508,2010,58366,2
84509,2010,58371,2
84510,2010,58481,1
84511,2010,58491,1
84512,2010,58521,2
84513,2010,58526,1
84514,2010,58531,2
84515,2010,58611,1
84517,2010,58657,2
84519,2010,58682,6
84520,2010,58687,1
84522,2010,58706,2
84523,2010,58712,2
84524,2010,58746,6
84525,2010,58772,6
84526,2010,58822,1
84527,2010,58867,2
84528,2010,58871,6
84529,2010,58882,2
84530,2010,58901,2
84532,2010,58931,2
84533,2010,58962,1
84534,2010,58967,1
84535,2010,58991,4
84537,2010,59086,4
84538,2010,59091,1
84539,2010,59151,1
84540,2010,59241,1
84542,2010,59271,2
84544,2010,59286,2
84545,2010,59296,6
84546,2010,59486,4
84547,2010,59631,1
84548,2010,59636,6
84549,2010,59661,1
84550,2010,59671,2
84551,2010,59681,1
84552,2010,59686,4
84553,2010,59696,1
84554,2010,59796,1
84555,2010,59821,4
84556,2010,59856,6
84557,2010,59901,2
84558,2010,59916,1
84559,2010,59921,6
84560,2010,59951,2
84561,2010,59982,2
84563,2010,60031,2
84564,2010,60071,3
84565,2010,60081,3
84566,2010,60082,1
84567,2010,60096,2
84568,2010,60132,1
84569,2010,60201,7
84570,2010,60346,2
84571,2010,60406,2
84572,2010,60436,2
84573,2010,60441,6
84574,2010,60451,2
84575,2010,60466,1
84576,2010,60551,2
84577,2010,60562,2
84578,2010,60577,6
84579,2010,60591,4
84580,2010,60631,2
84581,2010,60642,1
84582,2010,60646,6
84583,2010,60682,2
84586,2010,60752,4
84587,2010,60762,6
84588,2010,60782,2
84589,2010,60807,2
84590,2010,60832,4
84594,2010,60902,2
84595,2010,60907,6
84596,2010,60917,2
84597,2010,60957,2
84598,2010,60992,1
84599,2010,61092,2
84600,2010,61097,2
84601,2010,61127,2
84604,2010,61212,1
84605,2010,61262,1
84606,2010,61317,2
84607,2010,61372,2
84608,2010,61502,1
84609,2010,61552,2
84610,2010,61622,1
84611,2010,61697,2
84612,2010,61702,6
84613,2010,61706,4
84614,2010,61802,1
84615,2010,61807,6
84616,2010,61867,1
84617,2010,61907,1
84618,2010,62067,4
84619,2010,62077,2
84620,2010,62082,1
84621,2010,62102,1
84622,2010,62212,2
84623,2010,62237,6
84624,2010,62242,2
84625,2010,62362,1
84626,2010,62382,4
84628,2010,62502,1
84629,2010,62547,1
84630,2010,62562,6
84631,2010,62682,4
84632,2010,62687,1
84633,2010,62727,2
84634,2010,62737,2
84635,2010,62742,2
84636,2010,62752,2
84637,2010,62777,1
84638,2010,62802,2
84639,2010,62812,1
84640,2010,62817,2
84641,2010,62827,2
84643,2010,62867,1
84644,2010,62872,2
84645,2010,62887,2
84646,2010,62962,2
84647,2010,62967,2
84648,2010,62997,4
84649,2010,63047,4
84650,2010,63062,4
84651,2010,63217,1
84652,2010,63227,6
84653,2010,63257,2
84654,2010,63322,1
84655,2010,63337,2
84657,2010,63402,1
84658,2010,63417,1
84659,2010,63422,2
84660,2010,63427,2
84661,2010,63432,2
84662,2010,63492,2
84663,2010,63567,8
84664,2010,63657,2
84665,2010,63737,2
84667,2010,63817,1
84668,2010,63887,2
84669,2010,63957,1
84670,2010,63962,2
84671,2010,63987,6
84672,2010,64012,2
84673,2010,64027,1
84674,2010,64082,6
84675,2010,64087,1
84676,2010,64107,4
84677,2010,64122,2
84678,2010,64136,2
84679,2010,64142,2
84681,2010,64237,1
84682,2010,64242,2
84683,2010,64247,1
84684,2010,64262,4
84685,2010,64452,4
84686,2010,64477,6
84687,2010,64532,4
84688,2010,64552,2
84689,2010,64562,8
84691,2010,64657,1
84692,2010,64672,1
84693,2010,64682,3
84694,2010,64702,2
84695,2010,64757,1
84696,2010,64827,4
84697,2010,64836,1
84698,2010,64947,2
84699,2010,65017,2
84700,2010,65027,2
84702,2010,65127,2
84703,2010,65192,2
84704,2010,65202,4
84705,2010,65207,2
84706,2010,65227,1
84707,2010,65247,2
84709,2010,65292,1
84710,2010,65362,4
84711,2010,65382,2
84712,2010,65392,1
84713,2010,65482,6
84714,2010,65617,2
84715,2010,65627,6
84716,2010,65637,2
84717,2010,65652,1
84718,2010,65682,3
84719,2010,65687,4
84720,2010,65712,2
84721,2010,65732,2
84722,2010,65752,2
84723,2010,65807,2
84724,2010,65837,1
84726,2010,65952,4
84727,2010,66062,1
84728,2010,66102,1
84729,2010,66112,2
84730,2010,66152,6
84731,2010,66197,2
84732,2010,66227,2
84733,2010,66232,6
84734,2010,66242,3
84735,2010,66267,2
84736,2010,66312,4
84737,2010,66327,1
84738,2010,66352,2
84740,2010,66521,4
84741,2010,66652,2
84742,2010,66692,2
84743,2010,66742,2
84744,2010,66762,1
84745,2010,66767,2
84746,2010,66777,1
84747,2010,66812,6
84748,2010,66902,2
84749,2010,66972,4
84750,2010,67067,6
84751,2010,67097,1
84752,2010,67117,7
84754,2010,67222,6
84755,2010,67247,6
84756,2010,67362,2
84757,2010,67417,1
84758,2010,67467,1
84759,2010,67482,1
84760,2010,67497,6
84761,2010,67512,1
84762,2010,67532,2
84764,2010,67557,1
84766,2010,67767,3
84767,2010,67847,2
84768,2010,67852,2
84770,2010,67902,1
84771,2010,67922,3
84772,2010,67977,3
84773,2010,67992,4
84774,2010,67997,6
84775,2010,68002,3
84776,2010,68007,6
84777,2010,68027,1
84778,2010,68037,8
84779,2010,68072,2
84780,2010,68157,2
84781,2010,68162,2
84782,2010,68276,3
84783,2010,68282,2
84784,2010,68287,6
84785,2010,68387,1
84786,2010,68717,7
84788,2010,68862,2
84789,2010,68902,1
84791,2010,68932,2
84792,2010,68947,1
84793,2010,69007,4
84794,2010,69032,2
84795,2010,69037,1
84796,2010,69097,2
84798,2010,69112,2
84799,2010,69142,6
84800,2010,69167,1
84801,2010,69187,2
84802,2010,69232,2
84803,2010,69292,1
84804,2010,69312,1
84805,2010,69402,2
84806,2010,69432,4
84807,2010,69436,2
84808,2010,69547,2
84809,2010,69572,4
84810,2010,69612,2
84811,2010,69622,4
84812,2010,69647,2
84813,2010,69657,2
84814,2010,69667,4
84815,2010,69672,8
84816,2010,69687,2
84817,2010,69691,6
84818,2010,69712,2
84819,2010,69797,2
84820,2010,70267,6
84821,2010,70317,6
84822,2010,70362,1
84823,2010,70392,2
84824,2010,70477,2
84825,2010,70547,2
84826,2010,70557,2
84827,2010,70562,4
84828,2010,70632,6
84829,2010,70672,1
84830,2010,70677,2
84831,2010,70746,2
84833,2010,70802,2
84835,2010,70817,2
84836,2010,70822,1
84837,2010,70827,2
84838,2010,70837,1
84839,2010,70887,1
84840,2010,70912,2
84841,2010,70947,6
84842,2010,70982,1
84843,2010,70987,4
84844,2010,70997,2
84845,2010,71017,1
84846,2010,71022,4
84847,2010,71047,1
84848,2010,71072,4
84849,2010,71127,1
84850,2010,71207,1
84851,2010,71232,1
84852,2010,71237,2
84853,2010,71247,6
84854,2010,71257,4
84855,2010,78292,1
84856,2010,78482,2
84857,2010,78637,1
84858,2010,78652,1
84859,2010,78752,1
84860,2010,78767,1
84861,2010,78772,1
84862,2010,78802,1
84863,2010,81222,6
84864,2010,81227,2
84865,2010,81292,6
84866,2010,81322,2
84867,2010,81372,4
84868,2010,81377,1
84869,2010,81387,2
84870,2010,81407,2
84871,2010,81507,1
84872,2010,81542,2
84873,2010,81557,2
84874,2010,81582,2
84875,2010,81617,2
84876,2010,81632,2
84877,2010,81677,2
84879,2010,81732,2
84880,2010,81757,1
84881,2010,81772,6
84883,2010,81817,3
84884,2010,81842,2
84885,2010,81852,1
84889,2010,82077,2
84890,2010,82157,5
84891,2010,82172,6
84892,2010,82177,4
84893,2010,82197,1
84894,2010,82207,1
84895,2010,82212,1
84896,2010,82452,2
84897,2010,82497,2
84898,2010,82532,2
84899,2010,82552,2
84900,2010,82612,1
84901,2010,82637,1
84902,2010,82647,2
84904,2010,82697,2
84905,2010,82717,1
84906,2010,82727,1
84907,2010,82802,3
84908,2010,82837,1
84909,2010,82877,2
84910,2010,82887,1
84911,2010,82901,1
84912,2010,82926,4
84913,2010,83002,6
84914,2010,83082,6
84915,2010,83192,1
84916,2010,83197,3
84917,2010,83222,1
84918,2010,83262,1
84919,2010,83287,1
84920,2010,83302,1
84921,2010,83382,6
84922,2010,83387,2
84923,2010,83392,1
84924,2010,83397,4
84925,2010,83417,2
84926,2010,83517,1
84927,2010,83527,2
84928,2010,83592,3
84929,2010,83607,2
84930,2010,83612,1
84931,2010,83622,1
84932,2010,83672,2
84933,2010,83682,1
84934,2010,83747,3
84935,2010,83757,2
84936,2010,83762,2
84937,2010,83797,2
84939,2010,83867,6
84940,2010,83917,2
84942,2010,83957,2
84943,2010,84037,4
84944,2010,84052,1
84945,2010,84112,2
84946,2010,84122,1
84947,2010,84192,2
84948,2010,84252,6
84949,2010,84277,1
84950,2010,84307,2
84952,2010,84327,7
84953,2010,84337,1
84954,2010,84342,6
84955,2010,84412,6
84956,2010,84577,1
84957,2010,84587,4
84958,2010,84632,2
84959,2010,84657,2
84960,2010,84662,2
84961,2010,84672,1
84962,2010,84677,2
84963,2010,84697,2
84964,2010,84717,2
84965,2010,84757,1
84966,2010,85162,2
84967,2010,85227,6
84968,2010,85257,8
84969,2010,85372,6
84970,2010,85412,4
84971,2010,85577,1
84972,2010,85607,2
84973,2010,85647,1
84974,2010,85717,2
84975,2010,85727,2
84976,2010,85782,2
84977,2010,85837,2
84978,2010,85877,2
84979,2010,85917,1
84980,2010,85932,4
84981,2010,85947,6
84982,2010,86002,1
84983,2010,86031,4
84984,2010,86052,1
84985,2010,86057,4
84986,2010,86062,2
84987,2010,86157,2
84988,2010,86172,2
84989,2010,86247,4
84990,2010,86402,2
84991,2010,86497,3
84992,2010,86507,6
84993,2010,86542,2
84995,2010,86582,1
84996,2010,86587,2
84997,2010,86592,1
84998,2010,86607,2
84999,2010,86627,6
85000,2010,86632,4
85001,2010,86646,2
85002,2010,86647,6
85003,2010,86662,2
85004,2010,86692,6
85005,2010,86711,2
85006,2010,86732,2
85007,2010,86752,2
85008,2010,86767,1
85009,2010,86807,2
85011,2010,86867,1
85012,2010,86872,1
85013,2010,86917,2
85014,2010,86962,1
85015,2010,86977,1
85016,2010,86987,2
85017,2010,86997,3
85018,2010,87037,2
85019,2010,87072,6
85020,2010,87112,2
85021,2010,87122,2
85022,2010,87127,6
85023,2010,87182,1
85024,2010,87187,1
85025,2010,87192,6
85026,2010,87217,2
85027,2010,87232,6
85030,2010,87332,1
85031,2010,87372,2
85032,2010,87412,4
85033,2010,87422,1
85034,2010,87447,2
85035,2010,87522,2
85036,2010,87582,2
85037,2010,87637,2
85040,2010,87717,2
85041,2010,87811,4
85042,2010,87882,1
85043,2010,88027,2
85044,2010,88042,1
85046,2010,88242,1
85047,2010,88246,2
85048,2010,88247,1
85049,2010,88252,4
85050,2010,88282,6
85051,2010,88292,2
85052,2010,88322,6
85053,2010,88352,2
85054,2010,88402,6
85055,2010,88467,6
85056,2010,88492,1
85057,2010,88512,2
85058,2010,88572,2
85060,2010,88607,2
85061,2010,88617,6
85062,2010,88627,2
85063,2010,88756,1
85064,2010,88792,2
85065,2010,88822,7
85066,2010,88857,2
85067,2010,88862,2
85068,2010,88867,2
85069,2010,89002,6
85070,2010,89012,6
85071,2010,89022,2
85072,2010,89032,6
85073,2010,89042,2
85074,2010,89047,1
85075,2010,89067,1
85078,2010,89177,2
85079,2010,89222,6
85080,2010,89227,2
85081,2010,89347,1
85082,2010,89407,2
85083,2010,89427,2
85084,2010,89432,6
85085,2010,89452,1
85086,2010,89577,1
85087,2010,89587,1
85088,2010,89812,2
85090,2010,89987,1
85091,2010,89992,2
85092,2010,90012,4
85093,2010,90032,2
85094,2010,90042,1
85095,2010,90247,1
85096,2010,90252,1
85097,2010,90362,2
85098,2010,90377,2
85099,2010,90387,6
85100,2010,90422,2
85101,2010,90497,2
85103,2010,90557,2
85105,2010,90702,1
85106,2010,90792,4
85107,2010,90802,6
85108,2010,90807,1
85109,2010,90812,2
85110,2010,90816,2
85111,2010,90821,1
85112,2010,90822,1
85113,2010,90826,6
85114,2010,90832,2
85115,2010,90862,1
85116,2010,90897,2
85118,2010,91067,2
85119,2010,91102,2
85120,2010,91162,1
85121,2010,91222,3
85122,2010,91242,1
85123,2010,91377,2
85124,2010,91412,4
85125,2010,91467,2
85126,2010,91482,2
85127,2010,91492,2
85128,2010,91512,1
85129,2010,91572,1
85130,2010,91577,2
85131,2010,91601,4
85132,2010,91607,2
85133,2010,91647,2
85134,2010,91657,6
85135,2010,91672,4
85136,2010,91677,6
85137,2010,91707,2
85138,2010,91712,1
85139,2010,91722,1
85140,2010,91772,2
85141,2010,91797,1
85142,2010,91807,1
85143,2010,91852,2
85144,2010,91882,1
85145,2010,91902,2
85146,2010,91932,2
85147,2010,91972,1
85148,2010,92012,4
85149,2010,92027,2
85150,2010,92032,2
85151,2010,92057,1
85152,2010,92087,1
85153,2010,92127,2
85154,2010,92132,2
85155,2010,92137,2
85156,2010,92227,2
85157,2010,92347,2
85158,2010,92457,6
85159,2010,92546,2
85160,2010,92596,1
85161,2010,92606,6
85162,2010,92632,2
85163,2010,92832,1
85164,2010,92842,4
85165,2010,92922,2
85166,2010,92932,1
85167,2010,93057,2
85169,2010,102867,6
85170,2010,102882,2
85171,2010,102887,1
85172,2010,102907,2
85173,2010,102972,3
85174,2010,103182,6
85175,2010,103197,6
85176,2010,103237,6
85177,2010,103257,2
85178,2010,103267,1
85180,2010,103297,1
85181,2010,103337,2
85183,2010,103402,2
85184,2010,103482,1
85185,2010,103567,2
85186,2010,103642,1
85187,2010,103707,6
85188,2010,103737,1
85189,2010,103742,1
85190,2010,103752,1
85191,2010,103757,1
85192,2010,103802,4
85193,2010,103807,2
85194,2010,103917,2
85195,2010,103942,1
85196,2010,103997,1
85197,2010,104197,2
85198,2010,104422,6
85199,2010,104442,2
85200,2010,104457,2
85201,2010,104587,1
85202,2010,104622,1
85203,2010,104632,1
85204,2010,104702,2
85205,2010,104717,1
85206,2010,104777,2
85207,2010,104867,2
85208,2010,104877,6
85209,2010,104907,6
85210,2010,104962,1
85212,2010,104987,4
85213,2010,105021,4
85214,2010,105027,1
85215,2010,105117,2
85216,2010,105177,2
85217,2010,105272,6
85218,2010,105276,3
85219,2010,105277,1
85220,2010,105342,6
85221,2010,105357,4
85222,2010,105362,1
85223,2010,105367,2
85224,2010,105382,1
85225,2010,105417,2
85226,2010,105457,1
85227,2010,105467,2
85228,2010,105502,1
85229,2010,105547,6
85230,2010,105637,2
85231,2010,105647,2
85232,2010,105667,1
85233,2010,105747,2
85234,2010,105752,6
85235,2010,105812,2
85236,2010,105827,2
85237,2010,105842,1
85239,2010,105872,1
85240,2010,105887,2
85241,2010,105892,3
85242,2010,105912,2
85243,2010,105922,1
85244,2010,105937,1
85246,2010,106007,1
85247,2010,106012,1
85248,2010,106057,1
85249,2010,106077,6
85250,2010,106087,6
85251,2010,106137,6
85252,2010,106177,2
85253,2010,106182,1
85254,2010,106212,2
85255,2010,106217,6
85257,2010,106262,6
85258,2010,106277,1
85259,2010,106327,8
85260,2010,106352,2
85261,2010,106367,1
85262,2010,106387,1
85263,2010,106402,2
85264,2010,106407,1
85265,2010,106457,6
85266,2010,106507,2
85267,2010,106611,4
85268,2010,106615,2
85269,2010,106616,2
85270,2010,106617,4
85271,2010,106620,1
85272,2010,106627,6
85273,2010,106631,4
85274,2010,106634,2
85275,2010,106642,6
85276,2010,106645,3
85277,2010,106664,2
85278,2010,106665,1
85279,2010,106669,6
85280,2010,106672,6
85281,2010,106675,3
85282,2010,140024,1
85283,2010,140030,1
85284,2010,140033,1
85285,2010,140034,1
85286,2010,140055,1
85287,2010,140107,1
85289,2010,140120,2
85290,2010,140124,2
85291,2010,140137,4
85292,2010,140154,1
85293,2010,140156,1
85294,2010,140164,1
85295,2010,140166,1
85296,2010,140167,2
85297,2010,140172,2
85298,2010,140178,4
85299,2010,140182,1
85300,2010,140197,4
85301,2010,140198,4
85302,2010,140199,4
85303,2010,140204,6
85304,2010,140206,2
85305,2010,140210,2
85306,2010,140223,2
85307,2010,140229,1
85308,2010,140230,1
85309,2010,140238,2
85310,2010,140253,3
85313,2010,140284,2
85314,2010,140293,2
85315,2010,140296,2
85316,2010,140328,2
85317,2010,140381,2
85318,2010,140386,2
85319,2010,140388,8
85320,2010,140435,2
85321,2010,140495,1
85322,2010,140497,3
85323,2010,140499,2
85324,2010,140505,4
85325,2010,140519,1
85327,2010,140539,1
85328,2010,140565,2
85329,2010,140570,1
85330,2010,140596,1
85331,2010,140602,4
85332,2010,140603,1
85333,2010,140604,2
85334,2010,140607,4
85335,2010,140609,1
85336,2010,140659,2
85337,2010,140665,2
85338,2010,140672,2
85339,2010,140686,6
85340,2010,140689,3
85341,2010,140694,2
85342,2010,140698,6
85343,2010,140704,2
85344,2010,140728,4
85345,2010,140755,4
85346,2010,140768,1
85347,2010,140804,6
85348,2010,140810,2
85349,2010,140812,1
85350,2010,140826,2
85351,2010,140830,1
85352,2010,140833,2
85354,2010,140852,2
85355,2010,140885,4
85356,2010,140887,1
85357,2010,140914,1
85358,2010,140919,2
85359,2010,140922,2
85360,2010,140925,1
85361,2010,140940,4
85362,2010,140941,2
85363,2010,140952,6
85364,2010,140957,6
85366,2010,140996,1
85367,2010,141016,1
85368,2010,141045,7
85371,2010,141131,6
85372,2010,141135,2
85373,2010,141150,2
85374,2010,141155,2
85375,2010,141158,2
85376,2010,141167,2
85377,2010,141179,3
85378,2010,141185,2
85379,2010,141193,2
85380,2010,141197,2
85381,2010,141210,6
85382,2010,141213,2
85383,2010,141214,2
85384,2010,141218,2
85385,2010,141226,2
85386,2010,141230,4
85388,2010,141239,2
85389,2010,141243,2
85390,2010,141248,2
85391,2010,141253,1
85392,2010,141265,2
85393,2010,141331,1
85394,2010,141339,4
85395,2010,141344,2
85396,2010,141376,1
85397,2010,141388,6
85398,2010,141393,7
85399,2010,141399,2
85400,2010,141400,1
85401,2010,141439,2
85402,2010,141504,1
85403,2010,141506,1
85404,2010,141536,1
85405,2010,141550,6
85406,2010,141554,1
85407,2010,141556,1
85408,2010,141561,3
85409,2010,141567,2
85410,2010,141595,2
85411,2010,141614,2
85412,2010,141615,1
85413,2010,141616,1
85414,2010,141621,1
85415,2010,141625,1
85416,2010,141643,4
85417,2010,141668,3
85419,2010,141679,2
85420,2010,141683,4
85421,2010,141686,2
85422,2010,141690,6
85423,2010,141698,2
85424,2010,141721,2
85425,2010,141723,1
85426,2010,141727,2
85427,2010,141731,6
85429,2010,141743,2
85430,2010,141757,2
85431,2010,141758,2
85432,2010,141772,1
85433,2010,141773,2
85434,2010,141780,2
85435,2010,141781,4
85436,2010,141782,2
85437,2010,141792,2
85438,2010,141795,6
85439,2010,141796,2
85442,2010,141808,2
85443,2010,141829,2
85444,2010,141854,6
85445,2010,141875,1
85446,2010,141876,2
85447,2010,141908,1
85448,2010,141916,2
85449,2010,142013,2
85450,2010,142073,2
85451,2010,142077,7
85452,2010,142086,6
85453,2010,142089,1
85454,2010,142090,1
85455,2010,142091,2
85456,2010,142092,1
85457,2010,142093,3
85458,2010,142103,2
85459,2010,142113,2
85460,2010,142141,1
85461,2010,142144,1
85462,2010,142148,1
85463,2010,142149,4
85464,2010,142155,2
85465,2010,142160,1
85467,2010,142166,2
85468,2010,142173,2
85469,2010,142177,2
85470,2010,142180,2
85471,2010,142195,2
85472,2010,142196,4
85473,2010,142198,2
85474,2010,142204,1
85475,2010,142213,2
85476,2010,142215,2
85477,2010,142216,2
85478,2010,142251,2
85479,2010,160004,2
85480,2010,160005,2
85481,2010,160006,8
85482,2010,160028,2
85483,2010,160039,1
85484,2010,160043,4
85485,2010,160072,2
85486,2010,160075,2
85487,2010,160078,1
85488,2010,160089,1
85489,2010,160101,1
85490,2010,160104,2
85491,2010,160105,2
85492,2010,160118,8
85493,2010,160131,1
85494,2010,180013,4
85495,2010,180017,2
85496,2010,180030,1
85497,2010,180072,2
85498,2010,180085,2
85499,2010,180096,1
85500,2010,180125,2
85501,2010,180160,2
85502,2010,180365,1
85503,2010,180389,2
85504,2010,180403,2
85505,2010,180406,2
85506,2010,180412,2
85507,2010,180416,2
85508,2010,180432,1
85509,2010,180438,2
85510,2010,180469,2
85511,2010,180473,6
85512,2010,180476,2
85513,2010,180481,2
85514,2010,180497,1
85515,2010,180506,2
85516,2010,180538,4
85517,2010,180548,2
85518,2010,180567,4
85519,2010,180568,2
85520,2010,180572,1
85521,2010,180579,2
85522,2010,180601,2
85524,2010,180604,5
85526,2010,180609,1
85527,2010,180613,2
85528,2010,180615,2
85529,2010,180621,1
85530,2010,180625,4
85531,2010,180635,2
85532,2010,180636,2
85533,2010,180637,4
85534,2010,180638,1
85535,2010,180650,3
85536,2010,180658,6
85537,2010,180669,6
85538,2010,180673,1
85539,2010,180682,1
85540,2010,180695,2
85541,2010,180696,2
85542,2010,180705,3
85543,2010,180727,2
85544,2010,180733,1
85545,2010,180750,1
85546,2010,180756,2
85547,2010,180783,4
85548,2010,180806,1
85550,2010,180816,2
85551,2010,180817,2
85552,2010,180833,2
85553,2010,180869,4
85554,2010,180880,2
85555,2010,180892,1
85556,2010,180905,1
85557,2010,180913,2
85559,2010,180937,4
85560,2010,180944,1
85561,2010,180945,2
85562,2010,180950,2
85563,2010,180973,1
85564,2010,180974,2
85565,2010,180975,1
85566,2010,180976,4
85567,2010,180988,2
85568,2010,180994,2
85569,2010,180995,4
85570,2010,181000,2
85571,2010,181002,1
85572,2010,181006,2
85573,2010,181085,2
85574,2010,181107,2
85575,2010,181113,2
85576,2010,181192,6
85577,2010,181231,4
85578,2010,181233,2
85579,2010,181234,2
85580,2010,181270,1
85581,2010,181283,1
85582,2010,181295,1
85583,2010,181299,8
85584,2010,181337,1
